IP de Origem;Qtd_Conexoes;Tempo_Segundos;Diversidade_IP_Destino;Requisicoes_por_Segundo;Qtd_Portas_Solicitadas;IP de Origem Num;Blacklist
2886800157;7;31074;4;0.00022526871339383406;7;2886800157;0
2886800560;3;41633;2;7.205822304421972e-05;3;2886800560;0
2886802740;3;33730;3;8.894159501927067e-05;3;2886802740;0
2886803188;5;36572;5;0.00013671661380290932;5;2886803188;0
2886806454;2;15758;2;0.00012691965985531158;2;2886806454;0
2886807805;5;40527;3;0.0001233745404298369;5;2886807805;0
2886809337;4;37983;3;0.00010531027038411921;4;2886809337;0
2886810143;3;40365;2;7.432181345224824e-05;3;2886810143;0
2886812241;4;31557;3;0.00012675476122571855;4;2886812241;0
2886816636;5;25067;3;0.00019946543264052338;5;2886816636;0
2886817076;3;2546;2;0.001178318931657502;3;2886817076;0
2886818934;3;16732;3;0.00017929715515180492;3;2886818934;0
2886819421;4;17325;3;0.00023088023088023088;4;2886819421;0
2886820358;1;0;1;0.0;1;2886820358;0
2886820681;3;29428;3;0.00010194372706266142;3;2886820681;0
2886822309;3;16468;3;0.00018217148409035706;3;2886822309;0
2886824334;2;25017;1;7.994563696686254e-05;2;2886824334;0
2886826163;3;22326;3;0.0001343724805159903;3;2886826163;0
2886827070;3;16436;3;0.00018252616208323192;3;2886827070;0
2886827955;2;8428;2;0.00023730422401518748;2;2886827955;0
2886828581;2;13018;2;0.00015363343063450608;2;2886828581;0
2886829576;1;0;1;0.0;1;2886829576;0
2886830906;6;20976;2;0.0002860411899313501;6;2886830906;0
2886831116;4;25606;3;0.00015621338748730767;4;2886831116;0
2886831339;4;21041;2;0.00019010503303074948;4;2886831339;0
2886832040;4;14076;2;0.0002841716396703609;4;2886832040;0
2886832495;5;35497;5;0.00014085697382877426;5;2886832495;0
2886835078;3;15855;2;0.0001892147587511826;3;2886835078;0
2886835900;3;33481;3;8.96030584510618e-05;3;2886835900;0
2886836590;5;23742;4;0.0002105972538118103;5;2886836590;0
2886838086;4;8438;3;0.00047404598246029864;4;2886838086;0
2886838275;3;32695;2;9.175714941122495e-05;3;2886838275;0
2886838557;4;32080;3;0.00012468827930174563;4;2886838557;0
2886839098;4;18725;4;0.0002136181575433912;4;2886839098;0
2886840808;4;16025;3;0.00024960998439937595;4;2886840808;0
2886843500;2;1478;2;0.0013531799729364006;2;2886843500;0
2886844165;4;30195;4;0.0001324722636198046;4;2886844165;0
2886844843;5;38101;3;0.00013123015143959475;5;2886844843;0
2886845793;7;33780;7;0.00020722320899940793;7;2886845793;0
2886851188;4;17458;3;0.0002291213197388017;4;2886851188;0
2886855457;3;13916;3;0.00021557918942224777;3;2886855457;0
2886856867;5;12309;2;0.0004062068405231944;5;2886856867;0
2886857741;3;7771;3;0.00038605070132544073;3;2886857741;0
2886860597;7;42561;7;0.00016446981978806888;7;2886860597;0
2886860693;2;33024;2;6.056201550387597e-05;2;2886860693;0
2886860721;1;0;1;0.0;1;2886860721;0
2886860750;3;18733;2;0.00016014519831313725;3;2886860750;0
2886861509;3;13758;3;0.00021805494984736154;3;2886861509;0
2886862360;1;0;1;0.0;1;2886862360;0
2886864707;5;9370;4;0.0005336179295624333;5;2886864707;0
2886868241;1;0;1;0.0;1;2886868241;0
2886869014;4;37537;3;0.00010656152596105177;4;2886869014;0
2886869672;3;17610;2;0.00017035775127768313;3;2886869672;0
2886870382;3;21002;2;0.000142843538710599;3;2886870382;0
2886870765;3;25646;3;0.00011697730640255791;3;2886870765;0
2886871573;1;0;1;0.0;1;2886871573;0
2886872649;1;0;1;0.0;1;2886872649;0
2886873516;4;23786;3;0.00016816614815437652;4;2886873516;0
2886873701;3;23763;3;0.00012624668602449185;3;2886873701;0
2886874446;4;34468;2;0.00011604966925844261;4;2886874446;0
2886874864;1;0;1;0.0;1;2886874864;0
2886876159;2;17385;1;0.00011504170261719873;2;2886876159;0
2886876688;3;38735;2;7.74493352265393e-05;3;2886876688;0
2886878835;3;31077;2;9.653441451877595e-05;3;2886878835;0
2886881202;4;12023;3;0.000332695666638942;4;2886881202;0
2886882501;3;9324;2;0.00032175032175032174;3;2886882501;0
2886882569;1;0;1;0.0;1;2886882569;0
2886885723;4;20665;4;0.00019356399709654005;4;2886885723;0
2886885836;4;5946;3;0.0006727211570803902;4;2886885836;0
2886888792;2;20469;2;9.770873027505007e-05;2;2886888792;0
2886889965;1;0;1;0.0;1;2886889965;0
2886891886;1;0;1;0.0;1;2886891886;0
2886892417;3;22877;2;0.00013113607553437952;3;2886892417;0
2886893338;3;21733;2;0.00013803892697740762;3;2886893338;0
2886894266;5;12853;3;0.0003890142379211079;5;2886894266;0
2886894828;3;37005;2;8.107012565869477e-05;3;2886894828;0
2886898115;3;36811;2;8.149737850099154e-05;3;2886898115;0
2886899453;7;39668;4;0.00017646465665019663;7;2886899453;0
2886901546;6;37321;5;0.00016076739637201575;6;2886901546;0
2886905337;5;36906;4;0.00013547932585487456;5;2886905337;0
2886906516;3;40846;3;7.344660431866034e-05;3;2886906516;0
2886907350;2;14844;2;0.00013473457289140393;2;2886907350;0
2886909071;3;32013;3;9.371192952862899e-05;3;2886909071;0
2886909303;3;10335;2;0.00029027576197387516;3;2886909303;0
2886910156;3;20979;3;0.000143000143000143;3;2886910156;0
2886912044;3;30147;3;9.95123892924669e-05;3;2886912044;0
2886912862;5;41292;5;0.00012108883076625012;5;2886912862;0
2886915288;4;36157;4;0.00011062864728821528;4;2886915288;0
2886915440;2;20461;2;9.774693318997116e-05;2;2886915440;0
2886915630;5;23753;4;0.00021049972635035574;5;2886915630;0
2886915926;4;29888;4;0.00013383297644539615;4;2886915926;0
2886915977;2;24314;2;8.225713580653122e-05;2;2886915977;0
2886917282;3;12714;1;0.00023596035865974517;3;2886917282;0
2886919175;2;22293;2;8.971426008163998e-05;2;2886919175;0
2886920215;3;26639;1;0.0001126168399714704;3;2886920215;0
2886924243;2;6342;2;0.000315357931251971;2;2886924243;0
2886924454;6;21853;3;0.0002745618450555988;6;2886924454;0
2886925694;7;23489;7;0.00029801183532717445;7;2886925694;0
2886927422;4;16737;3;0.00023899145605544601;4;2886927422;0
2886928260;3;24668;1;0.00012161504783525215;3;2886928260;0
2886928309;4;18578;4;0.00021530842932500807;4;2886928309;0
2886928844;2;13569;2;0.00014739479696366717;2;2886928844;0
2886928866;4;34696;4;0.00011528706479133042;4;2886928866;0
2886932213;5;29016;2;0.00017231872070581748;5;2886932213;0
2886932797;1;0;1;0.0;1;2886932797;0
2886933780;4;35633;3;0.00011225549350321331;4;2886933780;0
2886935488;3;30002;1;9.999333377774815e-05;3;2886935488;0
2886935610;1;0;1;0.0;1;2886935610;0
2886938209;1;0;1;0.0;1;2886938209;0
2886940083;3;20377;3;0.00014722481228836434;3;2886940083;0
2886940639;1;0;1;0.0;1;2886940639;0
2886941583;4;33929;4;0.00011789324766424003;4;2886941583;0
2886942126;3;10512;2;0.00028538812785388126;3;2886942126;0
2886942369;2;7504;2;0.00026652452025586353;2;2886942369;0
2886942514;3;31664;1;9.474482061647297e-05;3;2886942514;0
2886943346;1;0;1;0.0;1;2886943346;0
2886945880;1;0;1;0.0;1;2886945880;0
2886946267;2;39494;2;5.064060363599534e-05;2;2886946267;0
2886946413;2;33436;1;5.981576743629621e-05;2;2886946413;0
2886948163;3;21994;3;0.00013640083659179777;3;2886948163;0
2886950627;4;4827;1;0.0008286720530350114;4;2886950627;0
2886950740;5;39560;4;0.0001263902932254803;5;2886950740;0
2886950924;2;14051;1;0.00014233862358550993;2;2886950924;0
2886951084;4;20781;3;0.00019248351859871998;4;2886951084;0
2886951669;1;0;1;0.0;1;2886951669;0
2886953056;5;37600;3;0.00013297872340425532;5;2886953056;0
2886953761;4;18666;2;0.00021429336762027214;4;2886953761;0
2886954983;5;28880;4;0.00017313019390581717;5;2886954983;0
2886956424;2;7920;2;0.0002525252525252525;2;2886956424;0
2886956820;1;0;1;0.0;1;2886956820;0
2886957434;5;34869;4;0.0001433938455361496;5;2886957434;0
2886960794;2;15378;2;0.00013005592404734037;2;2886960794;0
2886960885;4;19955;3;0.00020045101478326235;4;2886960885;0
2886961022;2;24920;2;8.025682182985554e-05;2;2886961022;0
2886961499;5;26022;5;0.0001921451079855507;5;2886961499;0
2886961722;2;32119;2;6.226843924157041e-05;2;2886961722;0
2886961971;3;19995;3;0.00015003750937734434;3;2886961971;0
2886962112;2;32742;2;6.108362348054486e-05;2;2886962112;0
2886962483;2;22171;1;9.020792927698345e-05;2;2886962483;0
2886962533;1;0;1;0.0;1;2886962533;0
2886963169;3;14722;2;0.00020377666077978535;3;2886963169;0
2886963566;3;15830;3;0.00018951358180669615;3;2886963566;0
2886965216;1;0;1;0.0;1;2886965216;0
2886965241;3;23946;1;0.00012528188423953897;3;2886965241;0
2886965807;3;17268;3;0.00017373175816539263;3;2886965807;0
2886966105;1;0;1;0.0;1;2886966105;0
2886966415;1;0;1;0.0;1;2886966415;0
2886968374;2;1820;2;0.001098901098901099;2;2886968374;0
2886969314;2;217;1;0.009216589861751152;2;2886969314;0
2886969710;1;0;1;0.0;1;2886969710;0
2886970711;3;11060;3;0.00027124773960217;3;2886970711;0
2886973005;6;11183;4;0.0005365286595725655;6;2886973005;0
2886974889;3;4595;3;0.0006528835690968443;3;2886974889;0
2886977103;4;31381;3;0.00012746566393677703;4;2886977103;0
2886977304;7;25902;6;0.0002702494015906108;7;2886977304;0
2886977524;4;8123;4;0.0004924289055767574;4;2886977524;0
2886977591;1;0;1;0.0;1;2886977591;0
2886977743;3;8310;2;0.00036101083032490973;3;2886977743;0
2886978482;4;17332;3;0.00023078698361412417;4;2886978482;0
2886978953;1;0;1;0.0;1;2886978953;0
2886979123;2;29808;1;6.709608158883521e-05;2;2886979123;0
2886979348;4;3102;2;0.0012894906511927789;4;2886979348;0
2886980142;6;36182;2;0.0001658283124205406;6;2886980142;0
2886982461;7;35787;2;0.00019560175482717188;7;2886982461;0
2886984662;6;29786;4;0.00020143691667226215;6;2886984662;0
2886985356;3;34593;2;8.67227473766369e-05;3;2886985356;0
2886986612;2;17970;1;0.00011129660545353366;2;2886986612;0
2886986807;7;20792;7;0.0003366679492112351;7;2886986807;0
2886987235;5;35948;3;0.0001390897963725381;5;2886987235;0
2886988084;1;0;1;0.0;1;2886988084;0
2886989293;5;41704;2;0.00011989257625167849;5;2886989293;0
2886989920;4;26348;4;0.0001518141794443601;4;2886989920;0
2886991774;3;41151;2;7.290223809870963e-05;3;2886991774;0
2886991851;3;24731;3;0.00012130524443006753;3;2886991851;0
2886992841;3;21195;3;0.00014154281670205238;3;2886992841;0
2886993304;3;6883;2;0.0004358564579398518;3;2886993304;0
2886993962;3;35300;2;8.498583569405099e-05;3;2886993962;0
2886994291;3;26306;3;0.00011404242378164677;3;2886994291;0
2886994601;1;0;1;0.0;1;2886994601;0
2886996241;3;22549;2;0.00013304359395095125;3;2886996241;0
2886998367;5;35687;3;0.00014010704177991985;5;2886998367;0
2886998595;5;33064;5;0.00015122187273167192;5;2886998595;0
2887000519;3;14783;3;0.0002029358046404654;3;2887000519;0
2887001951;2;9313;2;0.00021475357027810586;2;2887001951;0
2887003470;5;41418;4;0.00012072045970351055;5;2887003470;0
2887004305;4;26555;4;0.00015063076633402373;4;2887004305;0
2887005703;2;20589;2;9.713924911360436e-05;2;2887005703;0
2887006026;5;35313;3;0.00014159091552685979;5;2887006026;0
2887006200;1;0;1;0.0;1;2887006200;0
2887007691;4;30586;4;0.0001307787876806382;4;2887007691;0
2887007779;3;37678;3;7.962206061892881e-05;3;2887007779;0
2887008426;4;17428;4;0.00022951572182694515;4;2887008426;0
2887009279;4;22442;2;0.00017823723375813208;4;2887009279;0
2887010267;4;13692;4;0.00029214139643587495;4;2887010267;0
2887011062;2;31321;2;6.385492161808372e-05;2;2887011062;0
2887011130;2;11270;2;0.0001774622892635315;2;2887011130;0
2887012012;3;29645;3;0.00010119750379490639;3;2887012012;0
2887013701;2;6158;1;0.0003247807729782397;2;2887013701;0
2887013963;5;23548;5;0.00021233225751656192;5;2887013963;0
2887015641;3;14360;3;0.00020891364902506963;3;2887015641;0
2887016087;1;0;1;0.0;1;2887016087;0
2887018026;3;7382;3;0.000406393931183961;3;2887018026;0
2887019544;2;444;1;0.0045045045045045045;2;2887019544;0
2887019662;2;6428;2;0.00031113876789047915;2;2887019662;0
2887020642;2;16976;2;0.000117813383600377;2;2887020642;0
2887020651;3;29582;1;0.00010141302143195186;3;2887020651;0
2887020996;3;35741;2;8.393721496320752e-05;3;2887020996;0
2887021102;5;28434;4;0.00017584581838643877;5;2887021102;0
2887021638;7;42291;6;0.00016551985055922064;7;2887021638;0
2887022374;2;30405;2;6.577865482650879e-05;2;2887022374;0
2887022491;6;13194;4;0.00045475216007276033;6;2887022491;0
2887027754;8;37689;5;0.0002122635251664942;8;2887027754;0
2887030281;4;28843;3;0.00013868182921332732;4;2887030281;0
2887030326;8;30920;4;0.000258732212160414;8;2887030326;0
2887036660;4;23482;4;0.00017034324163188826;4;2887036660;0
2887036665;3;33628;2;8.921137147615082e-05;3;2887036665;0
2887037372;1;0;1;0.0;1;2887037372;0
2887037472;1;0;1;0.0;1;2887037472;0
2887037477;1;0;1;0.0;1;2887037477;0
2887039212;3;38514;3;7.789375292101573e-05;3;2887039212;0
2887039406;1;0;1;0.0;1;2887039406;0
2887041144;1;0;1;0.0;1;2887041144;0
2887041280;3;11857;2;0.0002530150965674285;3;2887041280;0
2887043237;1;0;1;0.0;1;2887043237;0
2887044126;4;28306;3;0.00014131279587366636;4;2887044126;0
2887044661;4;27257;3;0.00014675129324577172;4;2887044661;0
2887047390;2;9059;1;0.00022077491996909152;2;2887047390;0
2887047393;4;8845;3;0.0004522328999434709;4;2887047393;0
2887048358;5;32592;4;0.00015341188021600392;5;2887048358;0
2887048879;6;30127;3;0.0001991569024463106;6;2887048879;0
2887049013;1;0;1;0.0;1;2887049013;0
2887049149;5;31163;4;0.00016044668356705066;5;2887049149;0
2887049629;4;33771;4;0.00011844481951970625;4;2887049629;0
2887050012;2;26865;1;7.44463056020845e-05;2;2887050012;0
2887051678;4;16396;3;0.00024396194193705782;4;2887051678;0
2887052749;4;15893;2;0.0002516831309381489;4;2887052749;0
2887053060;4;11934;2;0.0003351768057650411;4;2887053060;0
2887054132;1;0;1;0.0;1;2887054132;0
2887054167;1;0;1;0.0;1;2887054167;0
2887054715;5;19614;2;0.0002549199551340879;5;2887054715;0
2887056492;1;0;1;0.0;1;2887056492;0
2887058855;4;30223;4;0.0001323495351222579;4;2887058855;0
2887060695;3;17145;3;0.00017497812773403323;3;2887060695;0
2887061051;4;11476;2;0.0003485535029627048;4;2887061051;0
2887061115;2;35655;2;5.609311457018651e-05;2;2887061115;0
2887064788;1;0;1;0.0;1;2887064788;0
2887065348;2;17391;2;0.00011500201253521937;2;2887065348;0
2887065636;3;20489;3;0.00014642003026013958;3;2887065636;0
2887065719;3;24068;3;0.00012464683397041715;3;2887065719;0
2887066214;5;28906;2;0.00017297446896838027;5;2887066214;0
2887066839;1;0;1;0.0;1;2887066839;0
2887068869;2;9920;2;0.00020161290322580645;2;2887068869;0
2887073979;1;0;1;0.0;1;2887073979;0
2887075747;2;38443;2;5.202507608667378e-05;2;2887075747;0
2887077189;3;22109;3;0.00013569134741507984;3;2887077189;0
2887077191;7;31495;7;0.00022225750119066518;7;2887077191;0
2887077613;2;21559;2;9.276868129319542e-05;2;2887077613;0
2887077749;4;17714;3;0.00022581009371118888;4;2887077749;0
2887079672;1;0;1;0.0;1;2887079672;0
2887081063;6;7259;4;0.0008265601322496211;6;2887081063;0
2887081251;2;10096;2;0.00019809825673534074;2;2887081251;0
2887083657;4;19908;3;0.00020092425155716296;4;2887083657;0
2887086620;4;34163;1;0.00011708573603020812;4;2887086620;0
2887090088;5;33420;4;0.00014961101137043686;5;2887090088;0
2887090274;2;5721;2;0.0003495892326516343;2;2887090274;0
2887093199;5;32677;4;0.00015301282247452336;5;2887093199;0
2887093321;1;0;1;0.0;1;2887093321;0
2887093636;4;33399;3;0.00011976406479235905;4;2887093636;0
2887093775;7;38578;5;0.00018145056768106174;7;2887093775;0
2887094182;2;1634;1;0.0012239902080783353;2;2887094182;0
2887094557;5;38303;4;0.00013053807795734016;5;2887094557;0
2887094621;5;35095;3;0.00014247043738424277;5;2887094621;0
2887094869;5;28289;3;0.00017674714553359962;5;2887094869;0
2887094908;5;31470;4;0.00015888147442008263;5;2887094908;0
2887095332;4;19710;4;0.00020294266869609335;4;2887095332;0
2887096010;2;13185;1;0.00015168752370117556;2;2887096010;0
2887096360;7;38703;5;0.00018086453246518358;7;2887096360;0
2887097636;3;9685;3;0.0003097573567372225;3;2887097636;0
2887098045;7;38745;4;0.0001806684733514002;7;2887098045;0
2887098536;4;15429;2;0.0002592520578132089;4;2887098536;0
2887098982;1;0;1;0.0;1;2887098982;0
2887099189;4;23807;3;0.00016801780988784812;4;2887099189;0
2887100348;2;20584;2;9.71628449280995e-05;2;2887100348;0
2887101009;5;30652;1;0.00016312149288790292;5;2887101009;0
2887102448;3;34690;3;8.648025367541078e-05;3;2887102448;0
2887102478;2;2547;2;0.0007852375343541421;2;2887102478;0
2887102642;5;22129;5;0.00022594785123593474;5;2887102642;0
2887103528;2;15915;2;0.00012566760917373548;2;2887103528;0
2887105066;3;17913;2;0.00016747613465081226;3;2887105066;0
2887105695;1;0;1;0.0;1;2887105695;0
2887106478;4;8175;3;0.0004892966360856269;4;2887106478;0
2887107196;2;22857;2;8.750054687841798e-05;2;2887107196;0
2887108676;2;4730;2;0.00042283298097251583;2;2887108676;0
2887109650;7;38829;3;0.0001802776275464215;7;2887109650;0
2887111943;2;17986;1;0.00011119759813188036;2;2887111943;0
2887112699;4;14324;2;0.00027925160569673273;4;2887112699;0
2887115710;5;34438;3;0.00014518845461408908;5;2887115710;0
2887116829;5;35399;2;0.00014124692787931864;5;2887116829;0
2887119288;6;31683;3;0.0001893760060600322;6;2887119288;0
2887120284;4;34347;2;0.00011645849710309488;4;2887120284;0
2887121226;7;32299;5;0.00021672497600544908;7;2887121226;0
2887121848;3;30032;3;9.989344698987746e-05;3;2887121848;0
2887123105;1;0;1;0.0;1;2887123105;0
2887124170;7;27735;5;0.0002523886785649901;7;2887124170;0
2887127154;3;26664;3;0.0001125112511251125;3;2887127154;0
2887127524;5;33214;4;0.00015053892936713433;5;2887127524;0
2887127757;4;25510;3;0.00015680125441003528;4;2887127757;0
2887128187;6;37970;3;0.00015801948907031866;6;2887128187;0
2887129511;3;15213;3;0.00019719976336028398;3;2887129511;0
2887130550;5;24442;2;0.00020456591113656822;5;2887130550;0
2887131538;3;21878;1;0.0001371240515586434;3;2887131538;0
2887131791;5;26549;5;0.00018833101058420278;5;2887131791;0
2887131804;2;30003;2;6.666000066660001e-05;2;2887131804;0
2887132683;7;42174;3;0.00016597903921847584;7;2887132683;0
2887136354;2;16989;2;0.00011772323267996939;2;2887136354;0
2887136404;2;6351;2;0.000314911037631869;2;2887136404;0
2887139218;2;9890;1;0.00020222446916076846;2;2887139218;0
2887140025;5;41709;3;0.00011987820374499508;5;2887140025;0
2887140178;6;35345;4;0.0001697552694864903;6;2887140178;0
2887140737;3;12460;3;0.0002407704654895666;3;2887140737;0
2887142539;3;31086;3;9.650646593321752e-05;3;2887142539;0
2887142882;3;28963;1;0.00010358043020405345;3;2887142882;0
2887142939;3;7386;2;0.00040617384240454913;3;2887142939;0
2887143205;4;30213;3;0.00013239334061496708;4;2887143205;0
2887144171;1;0;1;0.0;1;2887144171;0
2887145392;6;14650;2;0.00040955631399317407;6;2887145392;0
2887148251;4;11532;3;0.000346860908775581;4;2887148251;0
2887152262;4;29194;1;0.00013701445502500514;4;2887152262;0
2887153139;3;26556;1;0.00011296882060551288;3;2887153139;0
2887155015;2;16678;2;0.0001199184554502938;2;2887155015;0
2887156243;3;24468;3;0.00012260912211868564;3;2887156243;0
2887159539;5;31761;1;0.00015742577374767798;5;2887159539;0
2887161356;4;35447;4;0.00011284452845092674;4;2887161356;0
2887162089;3;7463;3;0.00040198311670909824;3;2887162089;0
2887163087;3;20112;2;0.00014916467780429595;3;2887163087;0
2887163288;3;41390;2;7.24812756704518e-05;3;2887163288;0
2887163600;3;21634;2;0.00013867061107515947;3;2887163600;0
2887164129;7;27496;4;0.0002545824847250509;7;2887164129;0
2887164453;3;28252;2;0.00010618717258955118;3;2887164453;0
2887165943;1;0;1;0.0;1;2887165943;0
2887166163;2;14984;2;0.00013347570742124932;2;2887166163;0
2887167633;5;22369;2;0.00022352362644731548;5;2887167633;0
2887168256;4;37737;2;0.00010599676709860349;4;2887168256;0
2887169663;6;38245;3;0.0001568832527127729;6;2887169663;0
2887170491;4;19637;4;0.00020369710240871825;4;2887170491;0
2887171362;3;18413;1;0.00016292836582849075;3;2887171362;0
2887171860;5;26509;3;0.000188615187294881;5;2887171860;0
2887172380;3;15374;3;0.00019513464290360347;3;2887172380;0
2887172821;2;1574;2;0.0012706480304955528;2;2887172821;0
2887175282;4;29782;3;0.00013430931435095024;4;2887175282;0
2887175659;1;0;1;0.0;1;2887175659;0
2887176020;3;28171;2;0.00010649249227929431;3;2887176020;0
2887178706;6;27633;3;0.00021713169037020953;6;2887178706;0
2887178801;3;16662;3;0.00018005041411595248;3;2887178801;0
2887178892;3;13612;3;0.00022039377020276226;3;2887178892;0
2887179832;5;40256;3;0.00012420508744038155;5;2887179832;0
2887180760;3;31699;2;9.46402094703303e-05;3;2887180760;0
2887182784;5;33581;3;0.0001488937196629046;5;2887182784;0
2887182896;3;19490;1;0.0001539250897896357;3;2887182896;0
2887186165;3;7321;2;0.00040978008468788414;3;2887186165;0
2887186274;3;6606;1;0.00045413260672116256;3;2887186274;0
2887186350;4;22886;4;0.00017477934108188413;4;2887186350;0
2887187309;2;1413;2;0.0014154281670205238;2;2887187309;0
2887187386;2;10471;1;0.00019100372457262916;2;2887187386;0
2887190003;5;39373;2;0.0001269905772991644;5;2887190003;0
2887191557;5;40633;3;0.00012305269116235571;5;2887191557;0
2887193602;5;36344;3;0.000137574290116663;5;2887193602;0
2887195644;2;13203;2;0.0001514807240778611;2;2887195644;0
2887195717;5;35142;5;0.00014227989300552045;5;2887195717;0
2887198013;3;29937;2;0.0001002104419280489;3;2887198013;0
2887199973;1;0;1;0.0;1;2887199973;0
2887200153;3;10566;1;0.00028392958546280523;3;2887200153;0
2887200494;3;11744;2;0.00025544959128065393;3;2887200494;0
2887201520;2;26096;1;7.664009809932556e-05;2;2887201520;0
2887202502;2;7197;2;0.00027789356676392944;2;2887202502;0
2887205109;3;21233;2;0.00014128950218998728;3;2887205109;0
2887205570;4;12104;2;0.00033046926635822867;4;2887205570;0
2887205591;8;35460;4;0.00022560631697687535;8;2887205591;0
2887206725;4;30042;3;0.00013314692763464483;4;2887206725;0
2887206733;6;28352;2;0.00021162528216704289;6;2887206733;0
2887208543;3;18466;2;0.0001624607386548251;3;2887208543;0
2887208755;2;8710;2;0.0002296211251435132;2;2887208755;0
2887210428;2;10236;2;0.00019538882375928098;2;2887210428;0
2887210984;1;0;1;0.0;1;2887210984;0
2887211586;2;3980;2;0.0005025125628140704;2;2887211586;0
2887211744;6;37444;3;0.00016023929067407328;6;2887211744;0
2887211787;1;0;1;0.0;1;2887211787;0
2887212631;3;8724;3;0.000343878954607978;3;2887212631;0
2887212851;5;39693;5;0.00012596679515279772;5;2887212851;0
2887212929;9;40640;4;0.00022145669291338582;9;2887212929;0
2887214493;5;29748;5;0.0001680785262874815;5;2887214493;0
2887216700;4;24358;3;0.00016421709499958947;4;2887216700;0
2887217645;1;0;1;0.0;1;2887217645;0
2887218465;2;5242;2;0.00038153376573826786;2;2887218465;0
2887218575;5;24151;5;0.00020703076477164508;5;2887218575;0
2887219978;3;13393;3;0.0002239976106921526;3;2887219978;0
2887221028;3;22699;2;0.0001321644125291863;3;2887221028;0
2887223371;4;14149;2;0.00028270549155417346;4;2887223371;0
2887223443;4;32156;2;0.00012439358129120537;4;2887223443;0
2887223809;4;24721;4;0.0001618057521944905;4;2887223809;0
2887227387;4;20240;4;0.0001976284584980237;4;2887227387;0
2887227688;2;4896;2;0.0004084967320261438;2;2887227688;0
2887232975;4;14567;3;0.00027459325873549804;4;2887232975;0
2887233836;5;25192;3;0.0001984757065735154;5;2887233836;0
2887234402;1;0;1;0.0;1;2887234402;0
2887234692;2;17773;2;0.00011253024250267259;2;2887234692;0
2887235122;2;1604;2;0.0012468827930174563;2;2887235122;0
2887235672;4;31876;4;0.00012548625925461163;4;2887235672;0
2887237342;4;29243;4;0.00013678487159320178;4;2887237342;0
2887237348;3;34143;3;8.786574114752658e-05;3;2887237348;0
2887238321;3;21173;3;0.00014168988806498843;3;2887238321;0
2887239219;2;11140;1;0.00017953321364452425;2;2887239219;0
2887239232;2;8828;1;0.00022655188038060717;2;2887239232;0
2887239320;3;22729;2;0.00013198996876237406;3;2887239320;0
2887239452;2;35540;2;5.627462014631401e-05;2;2887239452;0
2887239545;5;38090;3;0.00013126804935678657;5;2887239545;0
2887242522;6;30198;4;0.00019868865487780648;6;2887242522;0
2887243003;2;10416;1;0.00019201228878648233;2;2887243003;0
2887243414;1;0;1;0.0;1;2887243414;0
2887243795;3;31375;3;9.56175298804781e-05;3;2887243795;0
2887245273;7;29214;6;0.00023961114534127472;7;2887245273;0
2887247066;3;22077;3;0.00013588802826470988;3;2887247066;0
2887247394;1;0;1;0.0;1;2887247394;0
2887247928;1;0;1;0.0;1;2887247928;0
2887248301;3;11967;2;0.000250689395838556;3;2887248301;0
2887248309;8;22663;4;0.00035299827913338924;8;2887248309;0
2887248377;4;16555;3;0.00024161884627000907;4;2887248377;0
2887248492;4;28595;4;0.0001398845952089526;4;2887248492;0
2887248528;4;35721;4;0.00011197894795778394;4;2887248528;0
2887249060;3;17826;3;0.0001682935038707506;3;2887249060;0
2887249496;2;30008;2;6.664889362836577e-05;2;2887249496;0
2887250211;2;15677;2;0.0001275754289723799;2;2887250211;0
2887251718;1;0;1;0.0;1;2887251718;0
2887252471;2;11428;2;0.00017500875043752187;2;2887252471;0
2887255000;3;24638;3;0.0001217631301241984;3;2887255000;0
2887256487;1;0;1;0.0;1;2887256487;0
2887257295;1;0;1;0.0;1;2887257295;0
2887257577;2;22020;1;9.082652134423252e-05;2;2887257577;0
2887258769;4;39631;3;0.00010093108929878126;4;2887258769;0
2887258911;5;21375;4;0.00023391812865497077;5;2887258911;0
2887260373;4;29330;3;0.00013637913399249915;4;2887260373;0
2887261600;8;35240;3;0.00022701475595913735;8;2887261600;0
2887262732;4;38583;4;0.00010367260192312677;4;2887262732;0
2887268232;4;25632;3;0.00015605493133583021;4;2887268232;0
2887269229;3;27182;2;0.00011036715473475094;3;2887269229;0
2887269393;6;34748;4;0.00017267180844940716;6;2887269393;0
2887270171;5;24981;5;0.00020015211560786198;5;2887270171;0
2887271495;1;0;1;0.0;1;2887271495;0
2887272358;4;28896;4;0.00013842746400885935;4;2887272358;0
2887272708;2;24644;2;8.115565654926148e-05;2;2887272708;0
2887273041;3;25453;2;0.00011786429890386202;3;2887273041;0
2887274226;2;9436;1;0.000211954217888936;2;2887274226;0
2887274829;1;0;1;0.0;1;2887274829;0
2887275962;5;34299;3;0.00014577684480597102;5;2887275962;0
2887277092;5;27833;2;0.0001796428699744907;5;2887277092;0
2887277545;5;13062;5;0.000382789771857296;5;2887277545;0
2887278750;6;25671;3;0.0002337267734018932;6;2887278750;0
2887281234;4;29259;4;0.00013671007211456303;4;2887281234;0
2887282764;4;27116;4;0.0001475143826523086;4;2887282764;0
2887283425;3;13736;3;0.00021840419336051253;3;2887283425;0
2887283642;3;21972;3;0.00013653741125068268;3;2887283642;0
2887285551;2;5746;2;0.0003480682213713888;2;2887285551;0
